상호명,도로명,위도,경도
할리스커피범어천로점,대구광역시 수성구 범어천로,35.8636909736079,128.620643139832
할리스커피침산네,대구광역시 북구 침산남로,35.8880667918692,128.593065390686
할리스커피디아크점,대구광역시 달성군 다사읍 강정본길,35.8412571450706,128.464961576953
할리스커피수성네,대구광역시 수성구 들안로,35.8591086244586,128.617850464872
할리스커피,대구광역시 동구 동부로,35.8779503938852,128.629204361595
할리스커피대구수성못점,대구광역시 수성구 용학로,35.8251223625942,128.622567288512
할리스커피전주,전라북도 전주시 덕진구 세병로,35.878859055374,127.133151452025
할리스커피군산,전라북도 군산시 미장안길,35.968971515697,126.726914783336
할리스,전라북도 전주시 완산구 전주객사3길,35.8201801339843,127.141414665297
할리스송천솔내점,전라북도 전주시 덕진구 붓내3길,35.8667736337086,127.123361701347
할리스커피,전라북도 전주시 덕진구 송천로,35.8529240498258,127.118908626384
할리스커피새만금,전라북도 군산시 새만금북로,35.94684276498,126.582717832149
할리스커피백제대로점,전라북도 전주시 덕진구 백제대로,35.8408972618447,127.13457197802
할리스커피익산,전라북도 익산시 고봉로32길,35.9595691189123,126.976248197198
할리스커피전북,전라북도 고창군 고창읍 중앙로,35.4353844324483,126.69690115036
할리스커피,전라북도 익산시 선화로3길,35.9499977672591,126.938917493712
할리스커피아중점,전라북도 전주시 덕진구 아중로,35.8278197928388,127.170440131221
할리스커피,전라북도 부안군 부안읍 석정로,35.721541984276,126.737682554797
할리스커피숍부안격포채석강점,전라북도 부안군 변산면 채석강길,35.6284601841268,126.471200258839
할리스전주시네마점,전라북도 전주시 완산구 전주객사3길,35.8201801339843,127.141414665297
할리스전주효천점,전라북도 전주시 완산구 쑥고개로,35.8034996457047,127.103522371551
할리스커피전북도청점,전라북도 전주시 완산구 홍산남로,35.8160034626389,127.107509410087
할리스커피전주하가점,전라북도 전주시 덕진구 가련산로,35.8420873426281,127.111158053117
할리스커피,전라북도 김제시 검산택지5길,35.8015969881938,126.903344433007
할리스남천교점,전라북도 전주시 완산구 전주천서로,35.8099201930488,127.152424230562
할리스커피군산,전라북도 군산시 수송북로,35.9667160209722,126.716540816456
할리스커피한옥,전라북도 전주시 완산구 은행로,35.8184776671047,127.151713569051
할리스,전라북도 군산시 옥도면 선유북길,35.813912102091,126.410094057761
